from.id,to.id,reaction,subsystem,arrows
ump[n],adp[n],UMPKn,Nucleotide interconversion,to;from
ump[c],ump[r],UMPtr,"Transport, endoplasmic reticular",to;from
h2o[c],nh4[c],UPPN,Pyrimidine catabolism,to
h2o[c],co2[c],UPPN,Pyrimidine catabolism,to
h2o[c],ala_B[c],UPPN,Pyrimidine catabolism,to
h[c],nh4[c],UPPN,Pyrimidine catabolism,to
h[c],co2[c],UPPN,Pyrimidine catabolism,to
h[c],ala_B[c],UPPN,Pyrimidine catabolism,to
cala[c],nh4[c],UPPN,Pyrimidine catabolism,to
cala[c],co2[c],UPPN,Pyrimidine catabolism,to
cala[c],ala_B[c],UPPN,Pyrimidine catabolism,to
ura[e],ura[c],URAt,"Transport, extracellular",to;from
urate[c],urate[e],URATEt,"Transport, extracellular",to
urate[x],urate[c],URATEtx,"Transport, peroxisomal",to
h2o[e],h2o[c],UREAt5,"Transport, extracellular",to;from
h2o[e],urea[c],UREAt5,"Transport, extracellular",to;from
urea[e],h2o[c],UREAt5,"Transport, extracellular",to;from
urea[e],urea[c],UREAt5,"Transport, extracellular",to;from
urea[c],urea[m],UREAtm,Urea cycle,to;from
atp[m],adp[m],URIDK2m,Nucleotide interconversion,to;from
atp[m],dudp[m],URIDK2m,Nucleotide interconversion,to;from
dump[m],adp[m],URIDK2m,Nucleotide interconversion,to;from
dump[m],dudp[m],URIDK2m,Nucleotide interconversion,to;from
atp[c],h[c],URIK1,Pyrimidine synthesis,to
atp[c],adp[c],URIK1,Pyrimidine synthesis,to
atp[c],ump[c],URIK1,Pyrimidine synthesis,to
uri[c],h[c],URIK1,Pyrimidine synthesis,to
uri[c],adp[c],URIK1,Pyrimidine synthesis,to
uri[c],ump[c],URIK1,Pyrimidine synthesis,to
uri[e],uri[c],URIt,"Transport, extracellular",to;from
na1[e],na1[c],URIt4,"Transport, extracellular",to
na1[e],uri[c],URIt4,"Transport, extracellular",to
uri[e],na1[c],URIt4,"Transport, extracellular",to
uri[e],uri[c],URIt4,"Transport, extracellular",to
uri[l],uri[c],Uritl,"Transport, lysosomal",to;from
uri[c],uri[n],Uritn,"Transport, nuclear",to;from
h[r],h2o[r],UROLACer,Vitamin C metabolism,to;from
h[r],glac[r],UROLACer,Vitamin C metabolism,to;from
glcur[r],h2o[r],UROLACer,Vitamin C metabolism,to;from
glcur[r],glac[r],UROLACer,Vitamin C metabolism,to;from
utp[c],utp[n],UTPtn,"Transport, nuclear",to;from
vacc[e],vacc[c],VACCt,"Transport, extracellular",to;from
na1[e],na1[c],VALt4,"Transport, extracellular",to
na1[e],val_L[c],VALt4,"Transport, extracellular",to
val_L[e],na1[c],VALt4,"Transport, extracellular",to
val_L[e],val_L[c],VALt4,"Transport, extracellular",to
val_L[c],val_L[m],VALt5m,"Transport, mitochondrial",to;from
akg[m],glu_L[m],VALTAm,"Valine, leucine, and isoleucine metabolism",to;from
akg[m],3mob[m],VALTAm,"Valine, leucine, and isoleucine metabolism",to;from
val_L[m],glu_L[m],VALTAm,"Valine, leucine, and isoleucine metabolism",to;from
val_L[m],3mob[m],VALTAm,"Valine, leucine, and isoleucine metabolism",to;from
val_L[e],val_L[c],VALtec,"Transport, extracellular",to;from
pd3[c],vitd3[c],VD3,Vitamin D metabolism,to;from
vitd3[c],vitd3[e],VITD3t,"Transport, extracellular",to
coa[x],dhcholestancoa[x],VLCS2p,Bile acid synthesis,to
coa[x],amp[x],VLCS2p,Bile acid synthesis,to
coa[x],ppi[x],VLCS2p,Bile acid synthesis,to
atp[x],dhcholestancoa[x],VLCS2p,Bile acid synthesis,to
atp[x],amp[x],VLCS2p,Bile acid synthesis,to
atp[x],ppi[x],VLCS2p,Bile acid synthesis,to
dhcholestanate[x],dhcholestancoa[x],VLCS2p,Bile acid synthesis,to
dhcholestanate[x],amp[x],VLCS2p,Bile acid synthesis,to
dhcholestanate[x],ppi[x],VLCS2p,Bile acid synthesis,to
atp[r],dhcholestancoa[r],VLCS2r,Bile acid synthesis,to
atp[r],amp[r],VLCS2r,Bile acid synthesis,to
atp[r],ppi[r],VLCS2r,Bile acid synthesis,to
coa[r],dhcholestancoa[r],VLCS2r,Bile acid synthesis,to
coa[r],amp[r],VLCS2r,Bile acid synthesis,to
coa[r],ppi[r],VLCS2r,Bile acid synthesis,to
dhcholestanate[r],dhcholestancoa[r],VLCS2r,Bile acid synthesis,to
dhcholestanate[r],amp[r],VLCS2r,Bile acid synthesis,to
dhcholestanate[r],ppi[r],VLCS2r,Bile acid synthesis,to
coa[x],cholcoar[x],VLCSp,Bile acid synthesis,to
coa[x],amp[x],VLCSp,Bile acid synthesis,to
coa[x],ppi[x],VLCSp,Bile acid synthesis,to
atp[x],cholcoar[x],VLCSp,Bile acid synthesis,to
atp[x],amp[x],VLCSp,Bile acid synthesis,to
atp[x],ppi[x],VLCSp,Bile acid synthesis,to
thcholstoic[x],cholcoar[x],VLCSp,Bile acid synthesis,to
thcholstoic[x],amp[x],VLCSp,Bile acid synthesis,to
thcholstoic[x],ppi[x],VLCSp,Bile acid synthesis,to
atp[r],cholcoar[r],VLCSr,Bile acid synthesis,to
atp[r],amp[r],VLCSr,Bile acid synthesis,to
atp[r],ppi[r],VLCSr,Bile acid synthesis,to
coa[r],cholcoar[r],VLCSr,Bile acid synthesis,to
coa[r],amp[r],VLCSr,Bile acid synthesis,to
coa[r],ppi[r],VLCSr,Bile acid synthesis,to
thcholstoic[r],cholcoar[r],VLCSr,Bile acid synthesis,to
thcholstoic[r],amp[r],VLCSr,Bile acid synthesis,to
thcholstoic[r],ppi[r],VLCSr,Bile acid synthesis,to
whddca[e],whddca[c],WHDDCAte,"Transport, extracellular",to;from
whhdca[e],whhdca[c],WHHDCAte,"Transport, extracellular",to;from
whtststerone[c],whtststerone[e],WHTSTSTERONEte,"Transport, extracellular",to;from
whttdca[e],whttdca[c],WHTTDCAte,"Transport, extracellular",to;from
nad[x],h[x],XANDp,Purine catabolism,to
nad[x],nadh[x],XANDp,Purine catabolism,to
nad[x],urate[x],XANDp,Purine catabolism,to
h2o[x],h[x],XANDp,Purine catabolism,to
h2o[x],nadh[x],XANDp,Purine catabolism,to
h2o[x],urate[x],XANDp,Purine catabolism,to
xan[x],h[x],XANDp,Purine catabolism,to
xan[x],nadh[x],XANDp,Purine catabolism,to
xan[x],urate[x],XANDp,Purine catabolism,to
xan[c],xan[x],XANtx,"Transport, peroxisomal",to
o2[x],h2o2[x],XAO2x,Purine catabolism,to
o2[x],xan[x],XAO2x,Purine catabolism,to
h2o[x],h2o2[x],XAO2x,Purine catabolism,to
h2o[x],xan[x],XAO2x,Purine catabolism,to
hxan[x],h2o2[x],XAO2x,Purine catabolism,to
hxan[x],xan[x],XAO2x,Purine catabolism,to
o2[x],h2o2[x],XAOx,Purine catabolism,to
o2[x],urate[x],XAOx,Purine catabolism,to
h2o[x],h2o2[x],XAOx,Purine catabolism,to
h2o[x],urate[x],XAOx,Purine catabolism,to
xan[x],h2o2[x],XAOx,Purine catabolism,to
xan[x],urate[x],XAOx,Purine catabolism,to
xol27oh[r],xol27oh[m],XOL27OHtm,"Transport, mitochondrial",to;from
xol7ah2[c],xol7ah2[m],XOL7AH2tm,"Transport, mitochondrial",to;from
xol7aone[c],xol7aone[r],XOL7AONEtr,"Transport, endoplasmic reticular",to;from
xoldiolone[c],xoldiolone[r],XOLDIOLONEt,"Transport, endoplasmic reticular",to;from
xolest2_hs[e],xolest2_hs[c],XOLEST2te,"Transport, extracellular",to;from
xolest_hs[e],xolest_hs[c],XOLESTte,"Transport, extracellular",to;from
xoltri24[r],xoltri24[c],XOLTRI24tc,"Transport, endoplasmic reticular",to;from
xoltri24[c],xoltri24[e],XOLTRI24te,"Transport, extracellular",to;from
xoltri25[r],xoltri25[c],XOLTRI25tc,"Transport, endoplasmic reticular",to;from
xoltri25[c],xoltri25[e],XOLTRI25te,"Transport, extracellular",to;from
xoltri27[r],xoltri27[c],XOLTRI27tc,"Transport, endoplasmic reticular",to;from
xoltri27[c],xoltri27[e],XOLTRI27te,"Transport, extracellular",to;from
xoltriol[c],xoltriol[m],XOLTRIOLtm,"Transport, mitochondrial",to;from
xser[r],xser[g],XSERtg,"Transport, golgi apparatus",to
atp[c],h[c],XYLK,Pentose phosphate pathway,to
atp[c],adp[c],XYLK,Pentose phosphate pathway,to
atp[c],xu5p_D[c],XYLK,Pentose phosphate pathway,to
xylu_D[c],h[c],XYLK,Pentose phosphate pathway,to
xylu_D[c],adp[c],XYLK,Pentose phosphate pathway,to
xylu_D[c],xu5p_D[c],XYLK,Pentose phosphate pathway,to
nad[c],h[c],XYLTD_Dr,Pentose phosphate pathway,to;from
nad[c],nadh[c],XYLTD_Dr,Pentose phosphate pathway,to;from
nad[c],xylu_D[c],XYLTD_Dr,Pentose phosphate pathway,to;from
xylt[c],h[c],XYLTD_Dr,Pentose phosphate pathway,to;from
xylt[c],nadh[c],XYLTD_Dr,Pentose phosphate pathway,to;from
xylt[c],xylu_D[c],XYLTD_Dr,Pentose phosphate pathway,to;from
udpxyl[r],h[r],XYLTer,Chondroitin synthesis,to
udpxyl[r],udp[r],XYLTer,Chondroitin synthesis,to
udpxyl[r],xser[r],XYLTer,Chondroitin synthesis,to
Ser_Gly_Ala_X_Gly[r],h[r],XYLTer,Chondroitin synthesis,to
Ser_Gly_Ala_X_Gly[r],udp[r],XYLTer,Chondroitin synthesis,to
Ser_Gly_Ala_X_Gly[r],xser[r],XYLTer,Chondroitin synthesis,to
xyl_D[l],xyl_D[c],XYLtly,"Transport, lysosomal",to
xylt[e],xylt[c],XYLTt,"Transport, extracellular",to;from
h[c],nadp[c],XYLUR,Pentose phosphate pathway,to;from
h[c],xylt[c],XYLUR,Pentose phosphate pathway,to;from
nadph[c],nadp[c],XYLUR,Pentose phosphate pathway,to;from
nadph[c],xylt[c],XYLUR,Pentose phosphate pathway,to;from
xylu_L[c],nadp[c],XYLUR,Pentose phosphate pathway,to;from
xylu_L[c],xylt[c],XYLUR,Pentose phosphate pathway,to;from
yvite[e],yvite[c],YVITEt,"Transport, extracellular",to
crn[c],crn[r],r0002,"Transport, endoplasmic reticular",to;from
h2o[x],h[x],r0009,Purine catabolism,to
h2o[x],pi[x],r0009,Purine catabolism,to
ppi[x],h[x],r0009,Purine catabolism,to
ppi[x],pi[x],r0009,Purine catabolism,to
h2o[l],acgam[l],r0013,Aminosugar metabolism,to
HC00822[l],acgam[l],r0013,Aminosugar metabolism,to
h[e],h2o[e],r0016,Miscellaneous,to
h[e],fe3[e],r0016,Miscellaneous,to
fe2[e],h2o[e],r0016,Miscellaneous,to
fe2[e],fe3[e],r0016,Miscellaneous,to
o2[e],h2o[e],r0016,Miscellaneous,to
o2[e],fe3[e],r0016,Miscellaneous,to
nad[c],h[c],r0021,Glutathione metabolism,to;from
nad[c],nadh[c],r0021,Glutathione metabolism,to;from
nad[c],gthox[c],r0021,Glutathione metabolism,to;from
gthrd[c],h[c],r0021,Glutathione metabolism,to;from
gthrd[c],nadh[c],r0021,Glutathione metabolism,to;from
gthrd[c],gthox[c],r0021,Glutathione metabolism,to;from
nad[m],h[m],r0022,Glutathione metabolism,to;from
nad[m],nadh[m],r0022,Glutathione metabolism,to;from
nad[m],gthox[m],r0022,Glutathione metabolism,to;from
gthrd[m],h[m],r0022,Glutathione metabolism,to;from
gthrd[m],nadh[m],r0022,Glutathione metabolism,to;from
gthrd[m],gthox[m],r0022,Glutathione metabolism,to;from
nadh[c],h[c],r0023,Miscellaneous,to
nadh[c],nad[c],r0023,Miscellaneous,to
nadh[c],HC00619[c],r0023,Miscellaneous,to
HC00617[c],h[c],r0023,Miscellaneous,to
HC00617[c],nad[c],r0023,Miscellaneous,to
HC00617[c],HC00619[c],r0023,Miscellaneous,to
o2[c],h2o[c],r0024,Arginine and proline metabolism,to
o2[c],h[c],r0024,Arginine and proline metabolism,to
o2[c],nadp[c],r0024,Arginine and proline metabolism,to
o2[c],citr_L[c],r0024,Arginine and proline metabolism,to
o2[c],no[c],r0024,Arginine and proline metabolism,to
nadph[c],h2o[c],r0024,Arginine and proline metabolism,to
nadph[c],h[c],r0024,Arginine and proline metabolism,to
nadph[c],nadp[c],r0024,Arginine and proline metabolism,to
nadph[c],citr_L[c],r0024,Arginine and proline metabolism,to
nadph[c],no[c],r0024,Arginine and proline metabolism,to
nwharg[c],h2o[c],r0024,Arginine and proline metabolism,to
nwharg[c],h[c],r0024,Arginine and proline metabolism,to
nwharg[c],nadp[c],r0024,Arginine and proline metabolism,to
nwharg[c],citr_L[c],r0024,Arginine and proline metabolism,to
nwharg[c],no[c],r0024,Arginine and proline metabolism,to
nadp[c],h[c],r0027,Methionine and cysteine metabolism,to;from
nadp[c],nadph[c],r0027,Methionine and cysteine metabolism,to;from
nadp[c],Lcystin[c],r0027,Methionine and cysteine metabolism,to;from
cys_L[c],h[c],r0027,Methionine and cysteine metabolism,to;from
cys_L[c],nadph[c],r0027,Methionine and cysteine metabolism,to;from
cys_L[c],Lcystin[c],r0027,Methionine and cysteine metabolism,to;from
h2o[c],h[c],r0028,Purine catabolism,to
h2o[c],pi[c],r0028,Purine catabolism,to
h2o[c],amp[c],r0028,Purine catabolism,to
adp[c],h[c],r0028,Purine catabolism,to
adp[c],pi[c],r0028,Purine catabolism,to
adp[c],amp[c],r0028,Purine catabolism,to
atp[m],h[m],r0033,CoA synthesis,to
atp[m],coa[m],r0033,CoA synthesis,to
atp[m],adp[m],r0033,CoA synthesis,to
dpcoa[m],h[m],r0033,CoA synthesis,to
dpcoa[m],coa[m],r0033,CoA synthesis,to
dpcoa[m],adp[m],r0033,CoA synthesis,to
h2o[m],h[m],r0034,Urea cycle,to
h2o[m],adp[m],r0034,Urea cycle,to
h2o[m],pi[m],r0034,Urea cycle,to
h2o[m],cbp[m],r0034,Urea cycle,to
co2[m],h[m],r0034,Urea cycle,to
co2[m],adp[m],r0034,Urea cycle,to
co2[m],pi[m],r0034,Urea cycle,to
co2[m],cbp[m],r0034,Urea cycle,to
atp[m],h[m],r0034,Urea cycle,to
atp[m],adp[m],r0034,Urea cycle,to
atp[m],pi[m],r0034,Urea cycle,to
atp[m],cbp[m],r0034,Urea cycle,to
nh4[m],h[m],r0034,Urea cycle,to
nh4[m],adp[m],r0034,Urea cycle,to
nh4[m],pi[m],r0034,Urea cycle,to
nh4[m],cbp[m],r0034,Urea cycle,to
h2o[m],pi[m],r0047,Purine catabolism,to
h2o[m],adn[m],r0047,Purine catabolism,to
amp[m],pi[m],r0047,Purine catabolism,to
amp[m],adn[m],r0047,Purine catabolism,to
amp[e],ade[e],r0051,Purine catabolism,to;from
amp[e],prpp[e],r0051,Purine catabolism,to;from
ppi[e],ade[e],r0051,Purine catabolism,to;from
ppi[e],prpp[e],r0051,Purine catabolism,to;from
h2o[c],h[c],r0055,Pyruvate metabolism,to
h2o[c],pyr[c],r0055,Pyruvate metabolism,to
h2o[c],nadph[c],r0055,Pyruvate metabolism,to
nadp[c],h[c],r0055,Pyruvate metabolism,to
nadp[c],pyr[c],r0055,Pyruvate metabolism,to
nadp[c],nadph[c],r0055,Pyruvate metabolism,to
mthgxl[c],h[c],r0055,Pyruvate metabolism,to
mthgxl[c],pyr[c],r0055,Pyruvate metabolism,to
mthgxl[c],nadph[c],r0055,Pyruvate metabolism,to
h2o[m],h[m],r0062,Pyruvate metabolism,to
h2o[m],coa[m],r0062,Pyruvate metabolism,to
h2o[m],ac[m],r0062,Pyruvate metabolism,to
accoa[m],h[m],r0062,Pyruvate metabolism,to
accoa[m],coa[m],r0062,Pyruvate metabolism,to
accoa[m],ac[m],r0062,Pyruvate metabolism,to
coa[c],h[c],r0068,Miscellaneous,to
coa[c],accoa[c],r0068,Miscellaneous,to
coa[c],amp[c],r0068,Miscellaneous,to
HC01672[c],h[c],r0068,Miscellaneous,to
HC01672[c],accoa[c],r0068,Miscellaneous,to
HC01672[c],amp[c],r0068,Miscellaneous,to
h2o[m],h[m],r0074,Urea cycle,to;from
h2o[m],nadh[m],r0074,Urea cycle,to;from
h2o[m],glu_L[m],r0074,Urea cycle,to;from
nad[m],h[m],r0074,Urea cycle,to;from
nad[m],nadh[m],r0074,Urea cycle,to;from
nad[m],glu_L[m],r0074,Urea cycle,to;from
glu5sa[m],h[m],r0074,Urea cycle,to;from
glu5sa[m],nadh[m],r0074,Urea cycle,to;from
glu5sa[m],glu_L[m],r0074,Urea cycle,to;from
akg[m],glu_L[m],r0081,Citric acid cycle,to;from
akg[m],pyr[m],r0081,Citric acid cycle,to;from
ala_L[m],glu_L[m],r0081,Citric acid cycle,to;from
ala_L[m],pyr[m],r0081,Citric acid cycle,to;from
h[m],akg[m],r0083,Miscellaneous,to
h[m],co2[m],r0083,Miscellaneous,to
HC01434[m],akg[m],r0083,Miscellaneous,to
HC01434[m],co2[m],r0083,Miscellaneous,to
h[x],akg[x],r0084,Miscellaneous,to
h[x],co2[x],r0084,Miscellaneous,to
HC01434[x],akg[x],r0084,Miscellaneous,to
HC01434[x],co2[x],r0084,Miscellaneous,to
h2o[c],nh4[c],r0085,Urea cycle,to
h2o[c],akg[c],r0085,Urea cycle,to
HC00591[c],nh4[c],r0085,Urea cycle,to
HC00591[c],akg[c],r0085,Urea cycle,to
h2o[m],akg[m],r0086,Urea cycle,to
h2o[m],nh4[m],r0086,Urea cycle,to
HC00591[m],akg[m],r0086,Urea cycle,to
HC00591[m],nh4[m],r0086,Urea cycle,to
h2o[e],h[e],r0093,Starch and sucrose metabolism,to
h2o[e],ump[e],r0093,Starch and sucrose metabolism,to
h2o[e],g1p[e],r0093,Starch and sucrose metabolism,to
udpg[e],h[e],r0093,Starch and sucrose metabolism,to
udpg[e],ump[e],r0093,Starch and sucrose metabolism,to
udpg[e],g1p[e],r0093,Starch and sucrose metabolism,to
h[c],ppi[c],r0097,Miscellaneous,to
h[c],HC01672[c],r0097,Miscellaneous,to
atp[c],ppi[c],r0097,Miscellaneous,to
atp[c],HC01672[c],r0097,Miscellaneous,to
ac[c],ppi[c],r0097,Miscellaneous,to
ac[c],HC01672[c],r0097,Miscellaneous,to
h2o[r],h[r],r0113,Aminosugar metabolism,to
h2o[r],udp[r],r0113,Aminosugar metabolism,to
h2o[r],acmana[r],r0113,Aminosugar metabolism,to
uacgam[r],h[r],r0113,Aminosugar metabolism,to
uacgam[r],udp[r],r0113,Aminosugar metabolism,to
uacgam[r],acmana[r],r0113,Aminosugar metabolism,to
h2o[c],h[c],r0119,Purine catabolism,to
h2o[c],ppi[c],r0119,Purine catabolism,to
h2o[c],gmp[c],r0119,Purine catabolism,to
gtp[c],h[c],r0119,Purine catabolism,to
gtp[c],ppi[c],r0119,Purine catabolism,to
gtp[c],gmp[c],r0119,Purine catabolism,to
h[c],pyr[c],r0122,Glycolysis/gluconeogenesis,to
h[c],gtp[c],r0122,Glycolysis/gluconeogenesis,to
pep[c],pyr[c],r0122,Glycolysis/gluconeogenesis,to
pep[c],gtp[c],r0122,Glycolysis/gluconeogenesis,to
gdp[c],pyr[c],r0122,Glycolysis/gluconeogenesis,to
gdp[c],gtp[c],r0122,Glycolysis/gluconeogenesis,to
h2o[c],glu_L[c],r0129,Glutathione metabolism,to;from
h2o[c],cgly[c],r0129,Glutathione metabolism,to;from
gthrd[c],glu_L[c],r0129,Glutathione metabolism,to;from
gthrd[c],cgly[c],r0129,Glutathione metabolism,to;from
h2o[e],cgly[e],r0130,Glutathione metabolism,to;from
h2o[e],glu_L[e],r0130,Glutathione metabolism,to;from
gthrd[e],cgly[e],r0130,Glutathione metabolism,to;from
gthrd[e],glu_L[e],r0130,Glutathione metabolism,to;from
h2o[e],h[e],r0139,Pyrimidine catabolism,to;from
h2o[e],pi[e],r0139,Pyrimidine catabolism,to;from
h2o[e],cmp[e],r0139,Pyrimidine catabolism,to;from
cdp[e],h[e],r0139,Pyrimidine catabolism,to;from
cdp[e],pi[e],r0139,Pyrimidine catabolism,to;from
cdp[e],cmp[e],r0139,Pyrimidine catabolism,to;from
h2o[m],h2o2[m],r0142,Methionine and cysteine metabolism,to
h2o[m],so4[m],r0142,Methionine and cysteine metabolism,to
o2[m],h2o2[m],r0142,Methionine and cysteine metabolism,to
o2[m],so4[m],r0142,Methionine and cysteine metabolism,to
so3[m],h2o2[m],r0142,Methionine and cysteine metabolism,to
so3[m],so4[m],r0142,Methionine and cysteine metabolism,to
o2[c],h2o[c],r0145,Arginine and proline metabolism,to
o2[c],nadp[c],r0145,Arginine and proline metabolism,to
o2[c],citr_L[c],r0145,Arginine and proline metabolism,to
o2[c],no[c],r0145,Arginine and proline metabolism,to
nadph[c],h2o[c],r0145,Arginine and proline metabolism,to
nadph[c],nadp[c],r0145,Arginine and proline metabolism,to
nadph[c],citr_L[c],r0145,Arginine and proline metabolism,to
nadph[c],no[c],r0145,Arginine and proline metabolism,to
arg_L[c],h2o[c],r0145,Arginine and proline metabolism,to
arg_L[c],nadp[c],r0145,Arginine and proline metabolism,to
arg_L[c],citr_L[c],r0145,Arginine and proline metabolism,to
arg_L[c],no[c],r0145,Arginine and proline metabolism,to
h2o[e],h[e],r0149,Pyrimidine catabolism,to;from
h2o[e],pi[e],r0149,Pyrimidine catabolism,to;from
h2o[e],cdp[e],r0149,Pyrimidine catabolism,to;from
ctp[e],h[e],r0149,Pyrimidine catabolism,to;from
ctp[e],pi[e],r0149,Pyrimidine catabolism,to;from
ctp[e],cdp[e],r0149,Pyrimidine catabolism,to;from
h[c],pyr[c],r0153,Glycolysis/gluconeogenesis,to
h[c],ctp[c],r0153,Glycolysis/gluconeogenesis,to
pep[c],pyr[c],r0153,Glycolysis/gluconeogenesis,to
pep[c],ctp[c],r0153,Glycolysis/gluconeogenesis,to
cdp[c],pyr[c],r0153,Glycolysis/gluconeogenesis,to
cdp[c],ctp[c],r0153,Glycolysis/gluconeogenesis,to
pyr[c],ala_L[c],r0156,Urea cycle,to
pyr[c],HC00591[c],r0156,Urea cycle,to
gln_L[c],ala_L[c],r0156,Urea cycle,to
gln_L[c],HC00591[c],r0156,Urea cycle,to
pyr[m],ala_L[m],r0157,Urea cycle,to
pyr[m],HC00591[m],r0157,Urea cycle,to
gln_L[m],ala_L[m],r0157,Urea cycle,to
gln_L[m],HC00591[m],r0157,Urea cycle,to
pyr[c],ala_L[c],r0160,"Glycine, serine, alanine, and threonine metabolism",to
pyr[c],hpyr[c],r0160,"Glycine, serine, alanine, and threonine metabolism",to
ser_L[c],ala_L[c],r0160,"Glycine, serine, alanine, and threonine metabolism",to
ser_L[c],hpyr[c],r0160,"Glycine, serine, alanine, and threonine metabolism",to
h[c],pyr[c],r0165,Glycolysis/gluconeogenesis,to
h[c],utp[c],r0165,Glycolysis/gluconeogenesis,to
udp[c],pyr[c],r0165,Glycolysis/gluconeogenesis,to
udp[c],utp[c],r0165,Glycolysis/gluconeogenesis,to
pep[c],pyr[c],r0165,Glycolysis/gluconeogenesis,to
pep[c],utp[c],r0165,Glycolysis/gluconeogenesis,to
h2o[e],h[e],r0166,Pyrimidine catabolism,to
h2o[e],ump[e],r0166,Pyrimidine catabolism,to
h2o[e],ppi[e],r0166,Pyrimidine catabolism,to
utp[e],h[e],r0166,Pyrimidine catabolism,to
utp[e],ump[e],r0166,Pyrimidine catabolism,to
utp[e],ppi[e],r0166,Pyrimidine catabolism,to
frdp[r],ppi[r],r0170,Cholesterol metabolism,to;from
frdp[r],HC01118[r],r0170,Cholesterol metabolism,to;from
nad[x],h[x],r0173,Glycolysis/gluconeogenesis,to;from
nad[x],nadh[x],r0173,Glycolysis/gluconeogenesis,to;from
nad[x],pyr[x],r0173,Glycolysis/gluconeogenesis,to;from
lac_L[x],h[x],r0173,Glycolysis/gluconeogenesis,to;from
lac_L[x],nadh[x],r0173,Glycolysis/gluconeogenesis,to;from
lac_L[x],pyr[x],r0173,Glycolysis/gluconeogenesis,to;from
h2o[m],h[m],r0178,Glutamate metabolism,to;from
h2o[m],nadh[m],r0178,Glutamate metabolism,to;from
h2o[m],succ[m],r0178,Glutamate metabolism,to;from
nad[m],h[m],r0178,Glutamate metabolism,to;from
nad[m],nadh[m],r0178,Glutamate metabolism,to;from
nad[m],succ[m],r0178,Glutamate metabolism,to;from
sucsal[m],h[m],r0178,Glutamate metabolism,to;from
sucsal[m],nadh[m],r0178,Glutamate metabolism,to;from
sucsal[m],succ[m],r0178,Glutamate metabolism,to;from
h2o[m],h[m],r0179,Glutamate metabolism,to
h2o[m],nadph[m],r0179,Glutamate metabolism,to
h2o[m],succ[m],r0179,Glutamate metabolism,to
nadp[m],h[m],r0179,Glutamate metabolism,to
nadp[m],nadph[m],r0179,Glutamate metabolism,to
nadp[m],succ[m],r0179,Glutamate metabolism,to
sucsal[m],h[m],r0179,Glutamate metabolism,to
sucsal[m],nadph[m],r0179,Glutamate metabolism,to
sucsal[m],succ[m],r0179,Glutamate metabolism,to
h2o[e],h[e],r0181,Purine catabolism,to;from
h2o[e],pi[e],r0181,Purine catabolism,to;from
h2o[e],idp[e],r0181,Purine catabolism,to;from
itp[e],h[e],r0181,Purine catabolism,to;from
itp[e],pi[e],r0181,Purine catabolism,to;from
itp[e],idp[e],r0181,Purine catabolism,to;from
h2o[c],nh4[c],r0186,Glycerophospholipid metabolism,to
h2o[c],pi[c],r0186,Glycerophospholipid metabolism,to
h2o[c],acald[c],r0186,Glycerophospholipid metabolism,to
ethamp[c],nh4[c],r0186,Glycerophospholipid metabolism,to
ethamp[c],pi[c],r0186,Glycerophospholipid metabolism,to
ethamp[c],acald[c],r0186,Glycerophospholipid metabolism,to
utp[c],h[c],r0191,Fructose and mannose metabolism,to
utp[c],udp[c],r0191,Fructose and mannose metabolism,to
utp[c],fdp[c],r0191,Fructose and mannose metabolism,to
f6p[c],h[c],r0191,Fructose and mannose metabolism,to
f6p[c],udp[c],r0191,Fructose and mannose metabolism,to
f6p[c],fdp[c],r0191,Fructose and mannose metabolism,to
h2o[c],nh4[c],r0193,Methionine and cysteine metabolism,to;from
h2o[c],h[c],r0193,Methionine and cysteine metabolism,to;from
h2o[c],pyr[c],r0193,Methionine and cysteine metabolism,to;from
h2o[c],HC00250[c],r0193,Methionine and cysteine metabolism,to;from
cys_L[c],nh4[c],r0193,Methionine and cysteine metabolism,to;from
cys_L[c],h[c],r0193,Methionine and cysteine metabolism,to;from
cys_L[c],pyr[c],r0193,Methionine and cysteine metabolism,to;from
cys_L[c],HC00250[c],r0193,Methionine and cysteine metabolism,to;from
gly[m],coa[m],r0196,Miscellaneous,to;from
gly[m],HC01496[m],r0196,Miscellaneous,to;from
succoa[m],coa[m],r0196,Miscellaneous,to;from
succoa[m],HC01496[m],r0196,Miscellaneous,to;from
nad[x],h[x],r0202,Glycolysis/gluconeogenesis,to;from
nad[x],nadh[x],r0202,Glycolysis/gluconeogenesis,to;from
nad[x],dhap[x],r0202,Glycolysis/gluconeogenesis,to;from
glyc3p[x],h[x],r0202,Glycolysis/gluconeogenesis,to;from
glyc3p[x],nadh[x],r0202,Glycolysis/gluconeogenesis,to;from
glyc3p[x],dhap[x],r0202,Glycolysis/gluconeogenesis,to;from
q10[m],dhap[c],r0205,Oxidative phosphorylation,to
